TimePeriodID,PopulationGroupTypeID,TripPurposeID,TripGenerationRatePerHour
7,HighIncVehSenior,work,0.0259013645845775
7,HighIncVehSenior,school,0.0132433079917159
7,LowIncVehSenior,work,0.016069666643446
7,LowIncNoVeh,leisure,0.0704717750601497
7,LowIncVeh,leisure,0.0193514586944965
7,LowIncNoVeh,work,0.0786292208185074
7,HighIncVehSenior,other,0.0147566532103975
7,LowIncVehSenior,home,0.0085091742945571
7,HighIncNoVeh,leisure,0.0327647667497518
7,LowIncVehSenior,school,0.00877322848757868
7,LowIncNoVeh,medical,0.0127493955569393
7,HighIncNoVeh,medical,0.0414039494029707
7,HighIncVeh,medical,0.00173598424725612
7,HighIncNoVeh,home,0.0849045314382058
7,LowIncVeh,medical,0.00387492278431825
7,HighIncVehSenior,medical,0.00111127566666161
7,LowIncNoVehSenior,medical,0.0180672395287875
7,LowIncNoVehSenior,other,0.00607841210481622
7,LowIncNoVeh,school,0.08110967587672599
7,LowIncNoVehSenior,leisure,0.0121076207321899
7,LowIncVehSenior,other,0.0111502794157456
7,HighIncNoVeh,work,0.0423274308980831
7,LowIncNoVehSenior,school,0.0121021569756228
8,HighIncVehSenior,leisure,0.0635520305845484
8,HighIncVeh,home,0.0263083205613065
8,HighIncVehSenior,school,0.00905171286066489
8,HighIncVeh,other,0.0293226610254368
8,HighIncVeh,leisure,0.0367840647866136
8,LowIncVeh,leisure,0.0544187745972398
8,HighIncVeh,work,0.0804180819141086
8,LowIncVeh,other,0.0303166802958769
8,HighIncVehSenior,home,0.0307557428302986
8,HighIncVehSenior,work,0.0171177353759559
8,LowIncVeh,work,0.0344949099130384
8,LowIncVeh,home,0.0348592600462661
8,HighIncVeh,school,0.0247484613745868
8,LowIncVehSenior,leisure,0.0902597014374525
8,LowIncNoVeh,work,0.0200889714688307
8,LowIncVehSenior,work,0.00603737310843067
8,LowIncVeh,school,0.0275697224160281
8,LowIncNoVeh,leisure,0.04049930675843
8,LowIncVehSenior,other,0.0144109111067799
8,LowIncVehSenior,home,0.0275454593522453
8,HighIncVehSenior,other,0.0249466041151124
8,HighIncNoVeh,work,0.0327326412013172
8,HighIncVehSenior,medical,0.00627257474741959
8,LowIncVehSenior,medical,0.0165827780090049
8,LowIncNoVeh,home,0.061182048420622005
8,HighIncNoVehSenior,leisure,0.0800292945656751
8,LowIncNoVeh,school,0.0341009539741726
8,LowIncVehSenior,school,0.014946654078011
8,HighIncVeh,medical,0.00164754841477214
8,LowIncNoVeh,other,0.0101648950482629
8,LowIncNoVeh,medical,0.00604090914048739
8,LowIncNoVehSenior,home,0.010563637040036999
8,LowIncNoVehSenior,leisure,0.0115208044436243
8,LowIncNoVehSenior,school,0.0162929000887601
8,LowIncNoVehSenior,other,0.0214250827652831
8,LowIncVeh,medical,0.000961204265850182
8,LowIncNoVehSenior,medical,0.0217922644979217
9,HighIncVeh,school,0.0103028102945669
9,LowIncVeh,leisure,0.0884428721024175
9,HighIncVeh,work,0.0390071658536328
9,HighIncVeh,leisure,0.0648018959036191
9,LowIncVehSenior,leisure,0.14890494678557298
9,HighIncVehSenior,leisure,0.11520559470178399
9,LowIncVeh,work,0.0340545671119988
9,LowIncVehSenior,home,0.0643546270448829
9,HighIncVehSenior,work,0.0232400298997904
9,HighIncVehSenior,other,0.0125858101517164
9,LowIncVeh,home,0.0299315728058879
9,LowIncVeh,other,0.0139361150835665
9,HighIncVeh,other,0.0112114203719508
9,HighIncVehSenior,home,0.0462690960780707
9,HighIncVeh,medical,0.00324894631333447
9,HighIncVeh,home,0.0251723811782001
9,LowIncNoVehSenior,home,0.0338924367150244
9,HighIncVehSenior,school,0.010836155037634
9,LowIncNoVeh,leisure,0.0922542359163414
9,LowIncVeh,school,0.00762558323359036
9,LowIncVeh,medical,0.009289741602059809
9,LowIncNoVeh,medical,0.0318552008069849
9,LowIncNoVeh,home,0.107238478920075
9,LowIncNoVeh,school,0.0127629166987656
9,LowIncVehSenior,medical,0.013174859080057
9,HighIncNoVeh,work,0.16794919437993103
9,HighIncNoVeh,home,0.0741687161527225
9,LowIncNoVehSenior,school,0.0217222941701261
9,HighIncVehSenior,medical,0.00435992580393242
9,LowIncVehSenior,other,0.0211490629426356
9,LowIncVehSenior,school,0.00847004142938246
9,HighIncNoVehSenior,home,0.0358467787735408
9,LowIncNoVehSenior,medical,0.0305149572077802
9,LowIncNoVehSenior,leisure,0.0422572813162745
9,LowIncNoVeh,work,0.0232258220629023
9,LowIncVehSenior,work,0.0120478862557806
9,HighIncNoVehSenior,leisure,0.0729332761755979
9,LowIncNoVehSenior,work,0.0067025574768836
10,LowIncVeh,leisure,0.0959170344169082
10,HighIncVeh,leisure,0.0868823103406081
10,HighIncVeh,work,0.0261548960159473
10,HighIncVeh,home,0.0391255054169062
10,HighIncVehSenior,leisure,0.135763452552737
10,HighIncVehSenior,school,0.009291420224103921
10,LowIncVehSenior,leisure,0.16500225688013098
10,LowIncNoVeh,home,0.0333519151603186
10,HighIncVeh,other,0.0074906440064082406
10,HighIncVehSenior,other,0.0112680622382875
10,HighIncVeh,school,0.00725801793693625
10,HighIncVehSenior,home,0.0588122278682945
10,LowIncVehSenior,home,0.0968528869187493
10,LowIncVeh,home,0.0407474722345618
10,LowIncVeh,work,0.019684645767793
10,LowIncVehSenior,school,0.0028198497528729802
10,LowIncVeh,other,0.00746445223086344
10,HighIncNoVeh,leisure,0.20625445141677598
10,HighIncVeh,medical,0.00481025666606864
10,LowIncVehSenior,medical,0.01637724335538
10,HighIncVehSenior,medical,0.0171013689014683
10,HighIncVehSenior,work,0.00747643309293447
10,LowIncNoVeh,school,0.0110403334566156
10,LowIncNoVeh,leisure,0.15670162048279002
10,LowIncNoVeh,work,0.0127493955569393
10,LowIncVeh,medical,0.00249414835196279
10,LowIncNoVehSenior,medical,0.00396794819588172
10,LowIncVehSenior,other,0.0138691146702148
10,LowIncVeh,school,0.004667116580050461
10,HighIncNoVehSenior,home,0.03834782303013
10,LowIncVehSenior,work,0.00307275315743829
10,LowIncNoVehSenior,school,0.0217916177596179
10,LowIncNoVehSenior,leisure,0.0207660201667252
10,LowIncNoVeh,other,0.00322157900567282
10,LowIncNoVehSenior,other,0.00481381982638497
11,HighIncVeh,work,0.028405332338729997
11,HighIncVehSenior,leisure,0.192078185860767
11,LowIncNoVeh,leisure,0.127203439272136
11,LowIncNoVehSenior,home,0.0242056011119334
11,HighIncVeh,leisure,0.0963059536834025
11,LowIncVeh,leisure,0.0910514137316335
11,HighIncVeh,home,0.0446940651459461
11,LowIncVehSenior,leisure,0.171979150267893
11,LowIncVeh,home,0.0610078241578155
11,LowIncVehSenior,home,0.116891867358754
11,HighIncVehSenior,medical,0.006336331600138171
11,LowIncVehSenior,other,0.0235528658005311
11,HighIncVehSenior,home,0.0711430975494141
11,LowIncVeh,medical,0.00544154012288419
11,LowIncVehSenior,school,0.0141985022115331
11,LowIncVeh,other,0.0151404304066509
11,HighIncVeh,medical,0.0043226766121633895
11,HighIncVeh,other,0.0115444601510568
11,HighIncNoVeh,work,0.171525635469287
11,HighIncVeh,school,0.00792169786671814
11,HighIncVehSenior,school,0.0029211324851930102
11,LowIncVeh,work,0.0158730512687299
11,HighIncVehSenior,work,0.00635145505278352
11,HighIncNoVeh,home,0.143667781095832
11,LowIncNoVehSenior,leisure,0.0533583966165773
11,LowIncNoVeh,other,0.0382484367765986
11,HighIncVehSenior,other,0.00710516301584298
11,LowIncNoVeh,home,0.0988036015604194
11,LowIncNoVeh,medical,0.0106269274309137
11,LowIncVehSenior,medical,0.00472071166802352
11,HighIncNoVehSenior,leisure,0.034585453145467994
11,LowIncVehSenior,work,0.00397237631455989
11,LowIncVeh,school,0.00638069490824887
11,LowIncNoVeh,work,0.017972422182168997
11,LowIncNoVehSenior,medical,0.0071125258885819794
12,HighIncVeh,leisure,0.111589814762438
12,HighIncVeh,work,0.0326392720098995
12,HighIncVehSenior,leisure,0.134350569601394
12,LowIncVeh,leisure,0.0901193524939025
12,HighIncVehSenior,other,0.0118262731465876
12,LowIncVeh,home,0.0602884204923446
12,HighIncVeh,home,0.0551331375383562
12,LowIncNoVeh,leisure,0.0492303038882491
12,HighIncVehSenior,work,0.0157104136851534
12,LowIncNoVeh,home,0.130993417127622
12,HighIncVeh,medical,0.00290578752747623
12,HighIncVehSenior,home,0.100288011561783
12,LowIncVehSenior,home,0.0760019008653901
12,LowIncNoVeh,other,0.0177569685221042
12,HighIncVeh,school,0.00323330575087312
12,LowIncVehSenior,leisure,0.15571617598797
12,LowIncVeh,work,0.0318059685245168
12,HighIncVeh,other,0.0134629335495952
12,LowIncVeh,other,0.0163988302306918
12,LowIncVehSenior,other,0.00943520052598034
12,LowIncNoVehSenior,leisure,0.169648664874516
12,HighIncVehSenior,school,0.00869544523858685
12,HighIncVehSenior,medical,0.0072736837348482295
12,LowIncVeh,medical,0.00129103627710987
12,LowIncVehSenior,work,0.00317248044938561
12,LowIncNoVehSenior,home,0.0299844083053674
12,LowIncNoVeh,medical,0.021690305758722002
12,LowIncVeh,school,0.00542351569662442
12,HighIncNoVeh,home,0.0849045314382058
12,LowIncVehSenior,medical,0.0141816245610678
12,HighIncNoVehSenior,leisure,0.0263254399171822
12,LowIncNoVehSenior,other,0.00481381982638497
12,LowIncNoVeh,work,0.00451512652715736
13,HighIncVeh,work,0.0386287145981168
13,LowIncVehSenior,leisure,0.0961424456807442
13,HighIncVeh,leisure,0.0855628359457998
13,LowIncVeh,work,0.0238074175245268
13,HighIncVehSenior,leisure,0.119774785090729
13,HighIncVeh,home,0.0630152343605666
13,LowIncVeh,medical,0.00415858681472203
13,LowIncVeh,home,0.0737417492243544
13,LowIncVeh,leisure,0.0794011088126179
13,HighIncVehSenior,medical,0.0142409443917308
13,LowIncVehSenior,home,0.0797272493770112
13,HighIncVehSenior,home,0.0698159551059823
13,LowIncVeh,other,0.0231655680460421
13,HighIncVehSenior,other,0.0182973832010938
13,LowIncVehSenior,other,0.0130624011226117
13,LowIncNoVeh,leisure,0.0801183316186768
13,LowIncNoVehSenior,home,0.10495717893077802
13,HighIncVeh,medical,0.00498570771616
13,HighIncVeh,school,0.00567808453084101
13,HighIncVeh,other,0.013713265695948
13,LowIncVehSenior,work,0.00341584148370315
13,HighIncVehSenior,work,0.0143161071325864
13,HighIncNoVeh,leisure,0.0849045314382058
13,HighIncNoVehSenior,leisure,0.150441202879662
13,LowIncNoVehSenior,leisure,0.174818730585219
13,HighIncVehSenior,school,0.0012902233666658698
13,LowIncNoVeh,home,0.00662099249963739
13,LowIncVehSenior,medical,0.00493945367850114
13,LowIncVeh,school,0.0037211101972467
13,HighIncNoVeh,home,0.0327326412013172
13,LowIncNoVeh,school,0.0290818160461045
13,LowIncVehSenior,school,0.0112401980938873
13,HighIncNoVehSenior,other,0.034585453145467994
13,HighIncNoVehSenior,home,0.034585453145467994
14,LowIncVehSenior,leisure,0.0997494684270494
14,LowIncVeh,home,0.10878974535010198
14,LowIncVeh,leisure,0.0846519480273896
14,HighIncVehSenior,other,0.0337290066136554
14,HighIncVehSenior,home,0.0841078345029807
14,HighIncVeh,leisure,0.083708428601937
14,HighIncVeh,home,0.0782351177151023
14,HighIncVeh,other,0.0340546806424744
14,HighIncVehSenior,leisure,0.0731067707373769
14,HighIncVeh,school,0.00473115710821862
14,HighIncVeh,work,0.0218306828067844
14,LowIncVehSenior,medical,0.0045906181392459606
14,LowIncVehSenior,home,0.10798808267385099
14,LowIncNoVeh,home,0.105483680123353
14,LowIncNoVehSenior,leisure,0.0804152538876748
14,LowIncVeh,other,0.0356572119539462
14,LowIncVeh,work,0.0173548356957368
14,LowIncNoVeh,leisure,0.16503171394835
14,HighIncVeh,medical,0.00570751988542309
14,HighIncVehSenior,work,0.008119675113435379
14,LowIncNoVehSenior,home,0.0870345641377237
14,LowIncVeh,school,0.00336292813585014
14,HighIncNoVeh,work,0.0849045314382058
14,HighIncVehSenior,school,0.00473493050693355
14,LowIncVehSenior,other,0.0151722610045224
14,LowIncNoVehSenior,other,0.0108922319312012
14,HighIncVehSenior,medical,0.00185754980367154
14,LowIncVeh,medical,0.00112975096321533
14,HighIncNoVehSenior,leisure,0.0333613862857167
14,LowIncNoVeh,other,0.0173760795900815
14,HighIncNoVehSenior,home,0.07415412605574799
14,HighIncNoVeh,home,0.0849045314382058
14,LowIncVehSenior,school,0.00216749603778195
15,LowIncVeh,home,0.11257938634992198
15,HighIncVeh,home,0.107115088899964
15,LowIncVehSenior,leisure,0.0800272936815389
15,HighIncVehSenior,school,0.00542928381389225
15,HighIncVehSenior,leisure,0.121320829034769
15,LowIncNoVehSenior,home,0.0564553442965313
15,HighIncVeh,work,0.0119624703190229
15,HighIncVeh,leisure,0.0845531735231867
15,LowIncVeh,leisure,0.0549668389156695
15,HighIncVehSenior,home,0.0996449144031027
15,HighIncVeh,other,0.0283070436046931
15,LowIncVeh,other,0.0281942683846226
15,LowIncVehSenior,other,0.0173625798273944
15,HighIncVehSenior,other,0.0268666270012323
15,HighIncVeh,school,0.00155304373515843
15,LowIncVehSenior,home,0.0776503405792168
15,HighIncVeh,medical,0.00283128730074896
15,LowIncVeh,medical,0.00374947088346649
15,HighIncVehSenior,medical,0.00205133337525835
15,LowIncVeh,work,0.0231692077773848
15,LowIncNoVeh,other,0.0116838253845547
15,LowIncNoVehSenior,leisure,0.107007741358875
15,LowIncVehSenior,medical,0.0034831361598532604
15,HighIncNoVehSenior,leisure,0.0263254399171822
15,HighIncVehSenior,work,0.0086169215496706
15,LowIncVeh,school,0.00701558935439551
15,HighIncNoVeh,leisure,0.14414648902916102
15,LowIncNoVeh,home,0.0673622434413932
15,LowIncNoVeh,leisure,0.049232494210161
15,HighIncNoVeh,work,0.0815598187082177
15,LowIncNoVeh,work,0.0184469102696285
15,LowIncVehSenior,work,0.00204578456434621
16,HighIncVeh,home,0.12094978035324801
16,LowIncVeh,other,0.0222659333468907
16,HighIncVehSenior,home,0.10425027262542401
16,HighIncVehSenior,leisure,0.0907227842698978
16,HighIncVeh,work,0.00874664393204483
16,HighIncVeh,leisure,0.0822189596636923
16,LowIncVeh,home,0.0756741940088857
16,LowIncVeh,leisure,0.0838891351913521
16,LowIncVeh,work,0.0110799188358172
16,LowIncVehSenior,home,0.102585551065772
16,LowIncVehSenior,school,0.0014205670993407199
16,LowIncNoVeh,home,0.14000337832099202
16,HighIncVeh,other,0.0300069098756818
16,HighIncVehSenior,other,0.018619183621781003
16,LowIncNoVehSenior,leisure,0.0525007330918425
16,HighIncVeh,medical,0.00205978035097719
16,HighIncVeh,school,0.00398682181811954
16,LowIncVehSenior,leisure,0.0799274587968967
16,LowIncVeh,school,0.00529515271054332
16,LowIncNoVeh,leisure,0.0400417849697799
16,LowIncNoVehSenior,home,0.0901559853280746
16,LowIncVehSenior,other,0.01320362298392
16,HighIncVehSenior,school,0.0024439692898434603
16,LowIncNoVeh,other,0.0312090271102518
16,HighIncNoVeh,work,0.0625866703209438
16,HighIncVehSenior,medical,0.00513037099043986
16,LowIncNoVehSenior,other,0.0217941984720045
16,HighIncNoVehSenior,leisure,0.0667300754924221
16,HighIncVehSenior,work,0.00430996229822036
16,HighIncNoVehSenior,home,0.034585453145467994
16,LowIncNoVehSenior,school,0.00481381982638497
17,HighIncVeh,home,0.14030844587207097
17,HighIncVeh,medical,0.000172720184672191
17,HighIncVeh,leisure,0.0980720470255503
17,HighIncNoVeh,leisure,0.150434064937709
17,LowIncVeh,other,0.029175212556528003
17,LowIncVeh,home,0.11689452907969099
17,HighIncVehSenior,home,0.0995922698908962
17,LowIncNoVehSenior,home,0.110322411277685
17,HighIncVeh,other,0.0298130667888143
17,HighIncVehSenior,leisure,0.0670637885329426
17,LowIncVeh,school,0.00609669115457084
17,LowIncVeh,leisure,0.0816677135109371
17,LowIncVehSenior,home,0.0748725302290188
17,LowIncNoVeh,work,0.0127454636033652
17,HighIncVeh,school,0.0051292783956927894
17,HighIncVeh,work,0.00797960145662214
17,LowIncVehSenior,leisure,0.0557296491035493
17,HighIncVehSenior,other,0.0042764166363715205
17,LowIncNoVeh,home,0.10147315283227
17,LowIncNoVehSenior,leisure,0.00848532744578279
17,LowIncVehSenior,other,0.00911050406146054
17,LowIncVeh,work,0.00548430853877354
17,LowIncNoVeh,leisure,0.0736256675541605
17,HighIncVehSenior,school,0.004956942976500771
17,HighIncNoVeh,home,0.21095677647734304
17,HighIncVehSenior,work,0.00151650824208599
17,LowIncVeh,medical,0.00148006234558076
17,LowIncVehSenior,work,0.00259646738153553
17,LowIncNoVeh,other,0.0358003208486526
17,HighIncNoVehSenior,home,0.0321446223469541
17,HighIncNoVehSenior,leisure,0.0676389594008369
18,HighIncVeh,leisure,0.0877750090347338
18,LowIncVeh,leisure,0.0878671688380331
18,HighIncVeh,home,0.11504886850064698
18,LowIncVehSenior,home,0.0528298618585685
18,HighIncVehSenior,leisure,0.0626491296561522
18,LowIncVeh,work,0.0058713503658378895
18,LowIncVeh,home,0.0920483100634902
18,HighIncVehSenior,home,0.0579467198461937
18,HighIncNoVeh,work,0.0849045314382058
18,LowIncNoVeh,leisure,0.098271706641046
18,HighIncVeh,other,0.011419912674353999
18,HighIncVehSenior,other,0.0103437068686643
18,HighIncVeh,school,0.0097143052722339
18,LowIncVehSenior,leisure,0.0509220127123108
18,LowIncVehSenior,school,0.0017986169393370802
18,HighIncVehSenior,medical,0.00136793505011821
18,LowIncVeh,school,0.0055080493458688606
18,HighIncVeh,work,0.00547923930000636
18,HighIncNoVehSenior,home,0.0354943370538828
18,LowIncVeh,other,0.0144101260941838
18,LowIncVehSenior,other,0.0104182283235019
18,LowIncNoVeh,home,0.08155776269608099
18,HighIncNoVehSenior,leisure,0.0220912578960672
18,HighIncVehSenior,work,0.00101078963683913
18,HighIncNoVeh,home,0.0750921976478348
18,LowIncNoVehSenior,home,0.0302756071851843
18,LowIncNoVehSenior,leisure,0.0217902797394016
18,HighIncNoVeh,leisure,0.0204579926207817
19,HighIncVeh,home,0.0867706994755525
19,HighIncVeh,school,0.00233435903022617
19,HighIncVeh,leisure,0.0628767210944434
19,LowIncVeh,home,0.0864501943313033
19,HighIncVeh,other,0.00651070397334677
19,LowIncNoVeh,leisure,0.1071219887057
19,HighIncVehSenior,home,0.0568308843893859
19,LowIncVeh,leisure,0.0683259786924423
19,LowIncVeh,work,0.0024562965614782803
19,LowIncNoVeh,home,0.0557079378303562
19,HighIncVehSenior,leisure,0.0253810356875773
19,HighIncVeh,work,0.00262776549026201
19,LowIncVeh,other,0.0072779315791286206
19,LowIncVehSenior,home,0.0489233577493436
19,HighIncNoVehSenior,home,0.0263254399171822
19,LowIncVehSenior,leisure,0.0215839485643498
19,LowIncNoVehSenior,leisure,0.00848532744578279
19,HighIncVehSenior,other,0.00880048478685392
19,HighIncNoVehSenior,leisure,0.0220912578960672
19,LowIncVehSenior,other,0.0055908222428801
19,LowIncVeh,school,0.00451352545903192
19,HighIncVeh,medical,0.00032620450690177996
19,HighIncNoVeh,home,0.105362524058987
19,HighIncVehSenior,work,0.000873513684833306
19,LowIncNoVehSenior,home,0.0151878849226664
19,LowIncVehSenior,school,0.000783638171796875
19,LowIncNoVeh,work,0.012748770267768
20,HighIncVeh,home,0.0964396387509628
20,HighIncVeh,leisure,0.0284140048390153
20,LowIncVehSenior,home,0.0309525831081665
20,HighIncVehSenior,home,0.048656202662778
20,LowIncVeh,home,0.0659136747589644
20,LowIncVeh,work,0.0043288452202659205
20,HighIncVeh,other,0.00476291121453043
20,HighIncVeh,work,0.000922772950108491
20,LowIncNoVeh,home,0.0884041657662384
20,HighIncVehSenior,leisure,0.0182111257483402
20,LowIncNoVeh,leisure,0.0308917836130014
20,LowIncVeh,leisure,0.0218501550540795
20,LowIncVeh,school,0.00185201713174445
20,LowIncVeh,other,0.00183837707275725
20,LowIncVehSenior,leisure,0.00743703600453401
20,HighIncVehSenior,other,0.0025634623732164
20,LowIncVehSenior,other,0.00288249878257145
21,HighIncVehSenior,other,0.00585860499070705
21,HighIncVeh,leisure,0.0185207624825988
21,HighIncVeh,home,0.0508165421501304
21,HighIncVeh,work,0.0005328162021278849
21,LowIncVeh,home,0.04918597732089
21,HighIncVeh,other,0.00344007510628903
21,HighIncVehSenior,home,0.0295391461824698
21,LowIncVeh,leisure,0.0279505324027069
21,LowIncVeh,other,0.0129550733510926
21,LowIncVeh,school,0.0025999141271924897
21,LowIncVehSenior,home,0.0255499219242089
21,HighIncVehSenior,leisure,0.00377449751589278
21,LowIncVehSenior,leisure,0.0126270244208397
21,LowIncNoVeh,home,0.0536753545022043
21,LowIncNoVeh,leisure,0.0304118639367388
21,LowIncVehSenior,other,0.00627452494182584
21,HighIncVeh,school,0.000207664245754412
21,LowIncNoVehSenior,other,0.0218065460531822
21,LowIncNoVehSenior,leisure,0.0218065460531822
21,HighIncNoVeh,work,0.0414039494029707
21,LowIncVeh,work,0.000211284056635064
22,HighIncVeh,other,0.00307048115476832
22,LowIncVeh,home,0.0523220501260012
22,HighIncVeh,home,0.030437894503296002
22,LowIncNoVehSenior,home,0.0193277981396841
22,LowIncVeh,leisure,0.0123851154889024
22,HighIncVeh,leisure,0.00960614499787285
22,HighIncVeh,work,0.00215702606584266
22,HighIncVehSenior,home,0.0261221111352185
22,LowIncVeh,work,0.0045402323419636
22,LowIncVehSenior,home,0.0210865809256145
22,HighIncVehSenior,work,0.00193173738095461
22,LowIncNoVeh,other,0.00707376531368973
22,HighIncVehSenior,leisure,0.005572899986450729
22,LowIncVehSenior,leisure,0.000590945879668366
22,HighIncVehSenior,other,0.00256161539537602
22,LowIncNoVeh,home,0.0180066832174198
22,LowIncVeh,school,0.00129995706359625
22,LowIncVehSenior,other,0.0041687880233615
23,HighIncVeh,home,0.0231219609876535
23,LowIncVeh,home,0.0243239401611471
23,LowIncNoVeh,home,0.0391062099794418
23,HighIncVeh,work,0.000908571195281701
23,LowIncVeh,leisure,0.00652311585788479
23,LowIncVehSenior,home,0.0064432132412360205
23,HighIncVeh,leisure,0.00392233131122216
23,HighIncVehSenior,home,0.00682288538139725
23,HighIncVeh,other,0.000625320632273354
23,LowIncNoVeh,leisure,0.0127484223520105
23,HighIncVehSenior,leisure,0.00160885701158914
23,LowIncVeh,medical,0.000154239846002881
23,LowIncNoVeh,school,0.008252218767985441
