OriginMicrotypeID,DestinationMicrotypeID,DistanceBinID,From,A_1,B_1,A_2,B_2,A_3,B_3,A_4,B_4,A_5,B_5,A_6,B_6
A_1,A_1,long,A_1,0.15209076028264,0.0,0.37487870883596,0.0,0.431506245993491,0.0,0.0186409509399467,0.0,0.0091107870629607,0.0,0.0128143410895028,0.0
A_1,B_1,xlong,A_2,0.228307741909046,0.0,0.334387072958111,0.0,0.317943486305634,0.0,0.0472540739184114,0.0,0.0453195989514406,0.0,0.0267880259573571,0.0
A_1,B_1,xlong,A_3,0.0333661595614398,0.0,0.291936382091343,0.0,0.299493375871527,0.0,0.0,0.0,0.37520408247569,0.0,0.0,0.0
A_1,B_1,xlong,A_4,0.11092599783737,0.0,0.756298097149242,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.132775905013388,0.0
A_1,B_1,xlong,A_5,0.0,0.0,0.0,0.0,0.0,0.695968371004566,0.0,0.0,0.0697645380248697,0.234267090970564,0.0,0.0
A_1,B_1,xlong,A_6,0.0,0.0,0.0,0.0,0.715770555973583,0.0,0.0,0.0,0.284229444026417,0.0,0.0,0.0
A_1,B_1,xlong,B_1,0.0,0.213002493494196,0.0,0.773694312948605,0.0,0.0,0.0,0.0,0.0,0.0115452771116796,0.0,0.0
A_1,B_1,xlong,B_2,0.0,0.196142046133643,0.0,0.0,0.0,0.565825754145368,0.0,0.0,0.0,0.23803219972099,0.0,0.0
A_1,B_1,xlong,B_3,0.0,0.495360352765012,0.0,0.0665358465312384,0.0,0.0,0.0,0.107459620343642,0.0,0.0665358465312384,0.0,0.26410833382887
A_1,B_1,xlong,B_4,0.0,0.0,0.0,0.905301479825684,0.0,0.0,0.0,0.0,0.0,0.0946985201743161,0.0,0.0
A_1,B_1,xlong,A_1,0.0534620021137776,0.0,0.564779440479369,0.0,0.33168451206744,0.0,0.0500740453394133,0.0,0.0,0.0,0.0,0.0
A_1,B_1,xlong,B_5,0.0,0.155472683621209,0.0,0.0217780069591165,0.0,0.704740408538203,0.0,0.0,0.0,0.118008900881471,0.0,0.0
A_1,B_2,xlong,A_1,0.251978524484837,0.0,0.542902423633104,0.0,0.141247944794196,0.0,0.0356996418057797,0.0,0.0262691828674808,0.0,0.0019022824146023,0.0
A_1,B_2,xlong,A_2,0.187198745024181,0.0,0.233215260521443,0.0,0.269728746938772,0.0,0.151627098650074,0.0,0.0978721150320041,0.0,0.0603580338335266,0.0
A_1,B_2,xlong,A_3,0.181540123527357,0.0,0.409806629395809,0.0,0.0767138477758529,0.0,0.0043558211603397,0.0,0.168103477285474,0.0,0.0170014941512518,0.0
A_1,B_2,xlong,A_4,0.116355347645434,0.0,0.221324686436327,0.0,0.297311893660863,0.0,0.0,0.0,0.0,0.0,0.365008072257376,0.0
A_1,B_2,xlong,A_5,0.0,0.0038348453388022,0.0068650031193396,0.0,0.0,0.32851456372296,0.21768877065985,0.0132607248284405,0.0846851970157051,0.345150895314902,0.0,0.0
A_1,B_2,xlong,A_6,0.0538232316138792,0.0,0.0104077766810942,0.0,0.0538232316138792,0.0,0.0,0.0,0.570690654636886,0.311255105454262,0.0,0.0
A_1,B_2,xlong,B_1,0.0,0.0,0.0,0.205257632933938,0.0,0.467787948107698,0.0,0.0,0.0,0.326954418958364,0.0,0.0
A_1,B_2,xlong,B_2,0.0,0.30624818283893,0.0,0.0,0.0,0.552139608426067,0.0,0.129548261217782,0.0,0.0080096798307395,0.0,0.0
A_1,B_2,xlong,B_3,0.0,0.0953080347741523,0.0,0.320635913411737,0.0,0.276946256395814,0.0,0.0957649008252623,0.0,0.120209275667705,0.0,0.0911356189253289
A_1,B_1,xlong,B_6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
A_1,B_2,xlong,B_4,0.0,0.0,0.0,0.256047774543096,0.0,0.0861123151673126,0.0,0.0,0.0,0.657839910289592,0.0,0.0
A_1,A_6,xlong,A_6,0.0,0.0,0.987245102462071,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A_1,A_6,xlong,A_3,0.38911624430414,0.0,0.107340521453277,0.0,0.110885526600196,0.0,0.0554427633000982,0.0,0.0,0.0,0.337214944342289,0.0
A_1,A_5,short,A_1,0.0,0.0,0.0531072178700858,0.0,0.0,0.0,0.0,0.0,0.946892782129914,0.0,0.0,0.0
A_1,A_5,short,A_2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
A_1,A_5,short,A_5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A_1,A_5,xlong,A_1,0.161160874183873,0.0,0.412033799752807,0.0,0.245327764169814,0.0,0.0662276591149208,0.0,0.109017372723515,0.0,0.006232530055071,0.0
A_1,A_5,xlong,A_2,0.15399472590064,0.0,0.18294269430693,0.0,0.274504931340436,0.0,0.0556525859039607,0.0,0.309259695174739,0.0,0.0236453673732939,0.0
A_1,A_5,xlong,A_3,0.133517907787525,0.0,0.345129204970849,0.0,0.181595104631543,0.0,0.0673019416404591,0.0,0.265420206744896,0.0,0.0070356342247279,0.0
A_1,A_5,xlong,A_4,0.0387554136794904,0.0,0.198455480700587,0.0,0.332072759804011,0.0,0.153696518218727,0.0,0.277019827597185,0.0,0.0,0.0
A_1,A_5,xlong,A_5,0.231491180379304,0.0,0.190761625258706,0.0,0.415061296979015,0.0215003869295381,0.055263844584213,0.0,0.0710486944855743,0.0,0.0121005674354134,0.0
A_1,A_5,xlong,A_6,0.133568686889346,0.0,0.163400953535846,0.0,0.66546065437261,0.0,0.0,0.0,0.0375697052021989,0.0,0.0,0.0
A_1,A_6,xlong,A_4,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A_1,A_5,xlong,B_3,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0
A_1,A_5,xlong,B_5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
A_1,A_5,xlong,B_6,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
A_1,A_6,long,A_1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.816629043066943,0.0,0.183370956933057,0.0
A_1,A_6,long,A_5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
A_1,A_6,long,A_6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A_1,A_6,medium,A_1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
A_1,A_6,medium,A_6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A_1,A_6,xlong,A_1,0.0319311935490184,0.0,0.052508439254429,0.0,0.302795565060839,0.0,0.0,0.0,0.0,0.0,0.612764802135713,0.0
A_1,A_6,xlong,A_2,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A_1,A_5,xlong,B_4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
A_1,B_2,xlong,B_5,0.0,0.0015000774442633,0.0,0.370891176097758,0.0,0.288969064218243,0.0,0.0192577718457224,0.0,0.19878719862047,0.0,0.0934380837840862
A_1,B_2,xlong,B_6,0.0,0.0,0.0,0.0,0.0,0.583333862472409,0.0,0.0,0.0,0.148467887175809,0.0,0.0
A_1,B_3,xlong,A_2,0.101974693241155,0.0,0.309499073085212,0.0,0.306766291177473,0.0,0.0330765826008162,0.0,0.248683359895344,0.0,0.0,0.0
A_1,B_5,xlong,A_5,0.12162223613074,0.0,0.137577056737139,0.0,0.0839265852878093,0.307648671425485,0.0325440822080411,0.0815374715337813,0.0130763152037889,0.0958248613350563,0.117580499399867,0.0086622207382933
A_1,B_5,xlong,A_6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0478999742248865,0.0750170397664426,0.833165742970455,0.0,0.043917243038216
A_1,B_5,xlong,B_1,0.0,0.0,0.0,0.766629518247755,0.0,0.233370481752245,0.0,0.0,0.0,0.0,0.0,0.0
A_1,B_5,xlong,B_2,0.0,0.0602683996607755,0.0,0.0362377788414905,0.0,0.211276424021732,0.0,0.0982529851804101,0.0,0.593964412295593,0.0,0.0
A_1,B_5,xlong,B_3,0.0,0.0069313664687637,0.0,0.307432486840139,0.0,0.218980580270846,0.0,0.0339579186104828,0.0,0.227175712174872,0.0,0.205521935634896
A_1,B_5,xlong,B_4,0.0,0.0,0.0,0.230137705446202,0.0,0.529828125208339,0.0,0.0,0.0,0.240034169345459,0.0,0.0
A_1,B_5,xlong,B_5,0.0,0.0,0.0,0.0546902843653647,0.0,0.871417362644122,0.0,0.0,0.0,0.0570428699796395,0.0,0.0
A_1,B_5,xlong,B_6,0.0,0.0,0.0,0.0326440711486103,0.0,0.238598974701427,0.0,0.0,0.0,0.728756954149963,0.0,0.0
A_1,B_6,xlong,A_1,0.27296326678441,0.0,0.503719324283048,0.0,0.223317408932541,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A_1,B_5,xlong,A_4,0.361395357988771,0.0,0.04998941035688,0.0,0.0950469590789399,0.0,0.245112664922982,0.0,0.245112664922982,0.0,0.0033429427294452,0.0
A_1,B_6,xlong,A_2,0.198741093617462,0.0,0.0277698999626001,0.0,0.560862962821176,0.0,0.0,0.0,0.0138849499813,0.0,0.198741093617462,0.0
A_1,B_6,xlong,A_4,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A_1,B_6,xlong,A_5,0.0,0.0,0.506779317727548,0.0,0.0,0.0,0.493220682272452,0.0,0.0,0.0,0.0,0.0
A_1,B_6,xlong,A_6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
A_1,B_6,xlong,B_1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A_1,B_6,xlong,B_2,0.0,0.101792971224468,0.0,0.0,0.0,0.132021456134188,0.0,0.0,0.0,0.0,0.0,0.766185572641344
A_1,B_6,xlong,B_3,0.0,0.0,0.0,0.187589368529982,0.0,0.29889801668286,0.0,0.0,0.0,0.19994208813789,0.0,0.313570526649269
A_1,B_6,xlong,B_4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
A_1,B_6,xlong,B_5,0.0,0.0,0.0,0.0,0.0,0.795779370023673,0.0,0.0,0.0,0.0873719527855707,0.0,0.116848677190757
A_1,B_6,xlong,B_6,0.0,0.0,0.0,0.0,0.0,0.835881496858878,0.0,0.0,0.0,0.154144821953429,0.0,0.0
A_1,B_6,xlong,A_3,0.0,0.0,0.450310846590152,0.0,0.0,0.143271461240137,0.0,0.0,0.266979389557247,0.0,0.0,0.0
A_1,B_5,xlong,A_3,0.0121070467228418,0.0,0.309912322660191,0.0,0.193497786743557,0.0444855694243166,0.100845981084147,0.0,0.312166590541155,0.0,0.0,0.0
A_1,B_5,xlong,A_2,0.0410017345208318,0.0,0.40857724256879,0.0,0.297850752809612,0.0,0.0470117763326978,0.0,0.200036422381824,0.0,0.0055220713862447,0.0
A_1,B_5,xlong,A_1,0.0718503915512811,0.0,0.669315678004482,0.0,0.184555916938972,0.0,0.001873795372821,0.0,0.0724042181324437,0.0,0.0,0.0
A_1,B_3,xlong,A_3,0.111774300031266,0.0,0.0669032975240596,0.0,0.168064289632009,0.0816748595400826,0.0918239091141026,0.0,0.339576699478862,0.0,0.0,0.0
A_1,B_3,xlong,A_4,0.0477975933875444,0.0,0.0828766486677698,0.0,0.62500241503242,0.0,0.0,0.0,0.214510971454353,0.0,0.0298123714579119,0.0
A_1,B_3,xlong,A_5,0.0025626643541118,0.0,0.161234695529683,0.0,0.0,0.327114829610534,0.178050217247579,0.0,0.009826614959269,0.183708253308843,0.0208744005375951,0.116628324452385
A_1,B_3,xlong,A_6,0.0,0.0,0.562907092880186,0.0,0.0,0.0,0.0,0.0,0.437092907119814,0.0,0.0,0.0
A_1,B_3,xlong,B_1,0.0,0.0,0.0,0.525326745062738,0.0,0.474673254937262,0.0,0.0,0.0,0.0,0.0,0.0
A_1,B_3,xlong,B_2,0.0,0.157481383295617,0.0,0.0210526196588874,0.0,0.604066816049868,0.0,0.0,0.0,0.181778125943462,0.0,0.0356210550521663
A_1,B_3,xlong,B_3,0.0,0.0526297269225821,0.0,0.246874948233831,0.0,0.245075262943453,0.0,0.0,0.0,0.342550847556252,0.0,0.111693850260394
A_1,B_3,xlong,B_5,0.0,0.0761127839877786,0.0,0.218110947149128,0.0,0.490304033777999,0.0,0.0,0.0,0.19106819513647,0.0,0.0244040399486235
A_1,B_3,xlong,B_6,0.0,0.0,0.0,0.0,0.0,0.877560430062921,0.0,0.0,0.0,0.075071787801968,0.0,0.0
A_1,B_4,xlong,A_1,0.299444444795004,0.0,0.16207137765956,0.0,0.0040857919961543,0.0,0.0040857919961543,0.0,0.530312593553128,0.0,0.0,0.0
A_1,B_4,xlong,A_2,0.299775350209984,0.0,0.418278559099379,0.0,0.0409119152243226,0.0,0.146771174938228,0.0,0.0838242939985999,0.0,0.0104387065294857,0.0
A_1,B_4,xlong,A_3,0.0169716952948637,0.0,0.0169716952948637,0.0,0.0169716952948637,0.0,0.0,0.0,0.639476019653129,0.30960889446228,0.0,0.0
A_1,B_4,xlong,A_4,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A_1,B_4,xlong,A_5,0.0,0.0,0.0,0.0,0.250022413164241,0.352367395802793,0.0,0.0036258922589284,0.156196493656224,0.237787805117813,0.0,0.0
A_1,B_4,xlong,A_6,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A_1,B_4,xlong,B_1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
A_1,B_4,xlong,B_2,0.0,0.0,0.0,0.0,0.0,0.510001075012848,0.0,0.489998924987152,0.0,0.0,0.0,0.0
A_1,B_4,xlong,B_3,0.0,0.109107177996404,0.0,0.218214355992809,0.0,0.654643067978427,0.0,0.0153878293862351,0.0,0.0026475686461247,0.0,0.0
A_1,B_4,xlong,B_4,0.0,0.0,0.0,0.909887804793106,0.0,0.0673053435688447,0.0,0.0,0.0,0.0,0.0,0.0
A_1,B_4,xlong,B_5,0.0,0.0,0.0,0.0108582226237885,0.0,0.0455708195502707,0.0,0.929173044460966,0.0,0.0,0.0,0.0143979133649744
A_1,B_4,xlong,B_6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
A_1,A_5,medium,A_5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A_1,A_5,medium,A_3,0.132797817122797,0.0,0.0875455728869113,0.0,0.0,0.0,0.0,0.0,0.779656609990292,0.0,0.0,0.0
A_1,B_3,xlong,A_1,0.126744178792336,0.0,0.410506075516083,0.0,0.234951629831643,0.0,0.149280196205179,0.0,0.0785179196547592,0.0,0.0,0.0
A_1,A_5,medium,A_1,0.0030700211250763,0.0,0.3229657448762,0.0,0.0529641748784591,0.0,0.0,0.0,0.621000059120265,0.0,0.0,0.0
A_1,A_2,medium,A_1,0.0273424992277258,0.0,0.797427732441061,0.0,0.141048120392524,0.0,0.0043677856473258,0.0,0.0298138622913637,0.0,0.0,0.0
A_1,A_2,medium,A_2,0.414375375161314,0.0,0.211361723263621,0.0,0.203024901408163,0.0,0.0088235560523753,0.0,0.099737184478708,0.0,0.0363629406952862,0.0
A_1,A_2,medium,A_3,0.0928321773062051,0.0,0.863998787793423,0.0,0.0,0.0,0.0431690349003717,0.0,0.0,0.0,0.0,0.0
A_1,A_2,medium,A_4,0.0,0.0,0.847980187594527,0.0,0.152019812405473,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A_1,A_2,medium,A_5,0.0,0.0,0.749194412456135,0.0,0.250805587543865,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A_1,A_2,medium,A_6,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A_1,A_2,short,A_1,0.0,0.0,0.976411941401846,0.0,0.0228269239390692,0.0,0.0,0.0,0.0007611346590846,0.0,0.0,0.0
A_1,A_2,short,A_2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A_1,A_2,short,A_3,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A_1,A_2,long,A_5,0.02102893063239,0.0,0.635688298682375,0.0,0.343282770685235,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A_1,A_2,short,A_5,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A_1,A_2,xlong,A_2,0.202136182610392,0.0,0.286734580891738,0.0,0.291353956242253,0.0,0.0817995517091328,0.0,0.119371956586474,0.0,0.0179304241659623,0.0
A_1,A_2,xlong,A_3,0.216099195863394,0.0,0.430425895618443,0.0,0.17809018601253,0.0,0.0878504909650599,0.0,0.0765095668110345,0.0,0.0110246647295391,0.0
A_1,A_2,xlong,A_4,0.0932586882145669,0.0,0.387813056567659,0.0,0.26194599947217,0.0,0.0560458971561352,0.0,0.200936358589469,0.0,0.0,0.0
A_1,A_2,xlong,A_5,0.0666386557274208,0.0,0.361751850863115,0.0,0.333709769526909,0.0,0.154313420110676,0.0,0.063803834691376,0.0,0.0197824690805034,0.0
A_1,A_2,xlong,A_6,0.349248387435821,0.0,0.256401428571747,0.0,0.377164960890274,0.0,0.0042948102012202,0.0,0.0128904129009378,0.0,0.0,0.0
A_1,A_3,long,A_1,0.0701165555564069,0.0,0.318029926682361,0.0,0.536499195541491,0.0,0.0300168456542029,0.0,0.0430466304038099,0.0,0.0022908461617285,0.0
A_1,A_3,long,A_2,0.19159913063261,0.0,0.0313888121815304,0.0,0.680564349767947,0.0,0.0089132398851865,0.0,0.0458009215025035,0.0,0.0417335460302223,0.0
A_1,A_3,long,A_3,0.303975328516993,0.0,0.301384700187827,0.0,0.264554910838092,0.0,0.0440483382753643,0.0,0.0804622849974292,0.0,0.0,0.0
A_1,A_3,long,A_4,0.227213012797215,0.0,0.232995064385158,0.0,0.539791922817628,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A_1,A_2,xlong,A_1,0.150543544562531,0.0,0.477969847703115,0.0,0.247952994596081,0.0,0.0617877509397021,0.0,0.0551289759516434,0.0,0.0066168862469281,0.0
A_1,A_3,long,A_5,0.0955269395177698,0.0,0.402804473298152,0.0,0.479206083256903,0.0,0.0224625039271753,0.0,0.0,0.0,0.0,0.0
A_1,A_2,long,A_4,0.0,0.0,0.744896926492756,0.0,0.12190973959029,0.0,0.0847330312426498,0.0,0.0484603026743041,0.0,0.0,0.0
A_1,A_2,long,A_2,0.246681037994514,0.0,0.157575948004771,0.0,0.445695073162579,0.0,0.0255177515954451,0.0,0.0995757789922079,0.0,0.0225056147604394,0.0
A_1,A_5,medium,A_2,0.177346141960766,0.0,0.0,0.0,0.0177396140733065,0.0,0.0,0.0,0.804914243965927,0.0,0.0,0.0
A_1,A_1,long,A_2,0.570732060698293,0.0,0.0540641168773744,0.0,0.327117237353237,0.0,0.011079290771475,0.0,0.0022610694854157,0.0,0.0347462248142046,0.0
A_1,A_1,long,A_3,0.621492446656658,0.0,0.260679246818999,0.0,0.063452829587863,0.0,0.0198640806811944,0.0,0.0085358414078463,0.0,0.0259755548474397,0.0
A_1,A_1,long,A_4,0.702889530373013,0.0,0.128184029349094,0.0,0.168926440277893,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A_1,A_1,long,A_5,0.304729638199949,0.0,0.241653540384001,0.0,0.45361682141605,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A_1,A_1,long,A_6,0.0055484063834535,0.0,0.456337535508619,0.0,0.538114058107928,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A_1,A_1,medium,A_1,0.108655717881279,0.0,0.374025889499563,0.0,0.499933861635174,0.0,0.0,0.0,0.0,0.0,0.0132586040638422,0.0
A_1,A_1,medium,A_2,0.691419615906532,0.0,0.0169754221779182,0.0,0.237321912915591,0.0,0.0,0.0,0.0,0.0,0.0542830489999589,0.0
A_1,A_1,medium,A_3,0.769836492359722,0.0,0.230163507640278,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A_1,A_2,long,A_3,0.228987994775077,0.0,0.643804452190474,0.0,0.0649138038745356,0.0,0.0066114839643824,0.0,0.0483935877922854,0.0,0.0072886774032452,0.0
A_1,A_1,medium,A_6,0.588784724814699,0.0,0.411215275185301,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A_1,A_1,short,A_2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A_1,A_1,short,A_3,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A_1,A_1,xlong,A_1,0.177794618098209,0.0,0.389920176442806,0.0,0.326382786941287,0.0,0.0252058443612948,0.0,0.0700663509152015,0.0,0.0102111416259383,0.0
A_1,A_1,xlong,A_2,0.372991098331839,0.0,0.178599130705226,0.0,0.312135716233843,0.0,0.0661718698952769,0.0,0.0591492377879825,0.0,0.0109529470458325,0.0
A_1,A_1,xlong,A_3,0.489350462084388,0.0,0.210709521592929,0.0,0.170525002573116,0.0,0.056202360830881,0.0,0.0416337366744577,0.0,0.0315789162442284,0.0
A_1,A_1,xlong,A_4,0.283589620306941,0.0,0.165967503588124,0.0,0.236641697362891,0.0,0.0922892259416095,0.0,0.221511952800435,0.0,0.0,0.0
A_1,A_1,xlong,A_5,0.19401371106737,0.0,0.415142825241164,0.0,0.164226812705313,0.0,0.166566379091234,0.0,0.0107192731745585,0.0,0.0493309987203595,0.0
A_1,A_1,xlong,A_6,0.283823202318864,0.0,0.523577246064909,0.0,0.192599551616227,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A_1,A_2,long,A_1,0.080311099298823,0.0,0.585677671718391,0.0,0.277156652284811,0.0,0.0192674370473977,0.0,0.0375871396505768,0.0,0.0,0.0
A_1,A_1,short,A_1,0.0060850474570972,0.0,0.318872991811008,0.0,0.592478016016633,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A_1,A_3,long,A_6,0.103362252850796,0.0,0.0,0.0,0.896637747149204,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A_1,A_2,long,A_6,0.405174074964079,0.0,0.384932731144861,0.0,0.20989319389106,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A_1,A_4,short,A_4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A_1,A_4,long,A_6,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A_1,A_4,medium,A_1,0.0,0.0,0.59393580235683,0.0,0.114577413242878,0.0,0.268848026394333,0.0,0.0226387580059586,0.0,0.0,0.0
A_1,A_4,medium,A_3,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
A_1,A_4,medium,A_4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A_1,A_4,medium,A_5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A_1,A_4,short,A_1,0.0,0.0,0.240377934405444,0.0,0.123877690014971,0.0,0.635744375579585,0.0,0.0,0.0,0.0,0.0
A_1,A_4,short,A_2,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
A_1,A_4,short,A_3,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
A_1,A_4,xlong,A_1,0.141441610148722,0.0,0.456502400577723,0.0,0.180715127657874,0.0,0.153311488025476,0.0,0.0680293735902055,0.0,0.0,0.0
A_1,A_4,xlong,A_2,0.159247194555927,0.0,0.224332442234489,0.0,0.237468207180412,0.0,0.275520319563157,0.0,0.103431836466015,0.0,0.0,0.0
A_1,A_4,xlong,A_3,0.214784948267153,0.0,0.282748500435375,0.0,0.182195752403499,0.0,0.190820144746467,0.0,0.126095797636441,0.0,0.0033548565110649,0.0
A_1,A_4,xlong,A_4,0.260973181841797,0.0,0.1530917474535,0.0,0.389025959122884,0.0,0.168741887746967,0.0,0.026159421550593,0.0,0.0,0.0
A_1,A_4,xlong,A_5,0.0503847937591927,0.0,0.172945250677312,0.0,0.296929386478044,0.0,0.463174341830055,0.0,0.0165662272553961,0.0,0.0,0.0
A_1,A_4,xlong,A_6,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A_1,A_5,long,A_1,0.0295760161140742,0.0,0.333948860214042,0.0,0.366704161485877,0.0,0.0099643884567488,0.0,0.234243600878282,0.0,0.0255629728509764,0.0
A_1,A_5,long,A_2,0.0698149993285885,0.0,0.0506527064807783,0.0,0.249545691675259,0.0,0.0258069196665877,0.0,0.604179682848787,0.0,0.0,0.0
A_1,A_5,long,A_3,0.0967214083842402,0.0,0.477453270838767,0.0,0.0089119283874666,0.0,0.0413723122402026,0.0,0.375541080149324,0.0,0.0,0.0
A_1,A_5,long,A_4,0.0,0.0,0.0678061723155139,0.0,0.327866345681107,0.0,0.0,0.0,0.60432748200338,0.0,0.0,0.0
A_1,A_5,long,A_5,0.269701463770369,0.0,0.678441966396951,0.0,0.0354939420462512,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A_1,A_3,medium,A_1,0.0314725298643605,0.0,0.199670448123075,0.0,0.747367749787763,0.0,0.0134559082262997,0.0,0.0080333639985023,0.0,0.0,0.0
A_1,A_5,long,A_6,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A_1,A_4,long,A_5,0.538385934465734,0.0,0.0658300517488139,0.0,0.0,0.0,0.395784013785452,0.0,0.0,0.0,0.0,0.0
A_1,A_4,long,A_4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A_1,A_4,medium,A_2,0.0,0.0,0.0,0.0,0.0955189006837404,0.0,0.90448109931626,0.0,0.0,0.0,0.0,0.0
A_1,A_4,long,A_3,0.0,0.0,0.273425802483192,0.0,0.0,0.0,0.670542420359535,0.0,0.0560317771572732,0.0,0.0,0.0
A_1,A_3,medium,A_2,0.0458517996101138,0.0,0.0055398195212457,0.0,0.926157817803392,0.0,0.0,0.0,0.0224505630652484,0.0,0.0,0.0
A_1,A_3,medium,A_3,0.0927068703316006,0.0,0.608586712149391,0.0,0.255543836752041,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A_1,A_3,medium,A_4,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A_1,A_3,medium,A_5,0.0,0.0,0.265958317800868,0.0,0.734041682199132,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A_1,A_3,short,A_1,0.0,0.0,0.0810067492005456,0.0,0.910460825475184,0.0,0.0040111509222598,0.0,0.0045212744020109,0.0,0.0,0.0
A_1,A_3,short,A_2,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A_1,A_3,short,A_3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A_1,A_3,short,A_5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
