TimePeriodID,PopulationGroupTypeID,TripPurposeID,TripGenerationRatePerHour
18,HighIncome,other,0.0112029671192352
12,HighIncome,medical,0.00342159504337787
20,HighIncome,work,0.000802424497698342
23,HighIncome,home,0.020945710762756
8,HighIncome,medical,0.00220430331200466
17,HighIncome,work,0.00712545355876346
21,HighIncome,other,0.00371212286288449
14,HighIncome,school,0.00469659111672413
21,HighIncome,school,0.000180580583847628
23,HighIncome,other,0.000543766041465956
22,HighIncome,work,0.00211334095002262
17,HighIncome,medical,0.000150193942520371
15,HighIncome,school,0.00201838545085306
12,HighIncome,school,0.00388129802411114
22,HighIncome,other,0.00298514808347466
15,HighIncome,medical,0.00271437699497711
0,HighIncome,other,0.00123706647879091
16,HighIncome,medical,0.00242226210823333
19,HighIncome,work,0.0023925075778636
14,HighIncome,medical,0.00519165152959094
21,HighIncome,work,0.000658620301813928
0,LowIncome,leisure,0.000473730002116429
11,LowIncome,work,0.0135089808043118
19,LowIncome,school,0.00340892086548664
0,LowIncome,home,0.0150225610143925
7,LowIncome,work,0.06007455481898
11,LowIncome,home,0.0708119877996837
11,LowIncome,leisure,0.104547725123923
13,LowIncome,leisure,0.0861710913432879
13,LowIncome,work,0.0178705789190956
17,LowIncome,leisure,0.0739041003893286
19,LowIncome,home,0.0753028454954627
13,LowIncome,school,0.00659794588927102
8,LowIncome,home,0.034632447934481
15,LowIncome,leisure,0.060655399279332
7,LowIncome,leisure,0.0261940504350317
8,LowIncome,leisure,0.0570379601060703
8,LowIncome,other,0.025988553658095
13,LowIncome,home,0.0710373746079745
10,LowIncome,leisure,0.107793200539629
9,LowIncome,work,0.0286783065442167
15,LowIncome,other,0.0240791371851515
10,LowIncome,home,0.0470616375474817
7,LowIncome,school,0.0702289637914587
15,LowIncome,home,0.101414743222637
0,LowIncome,other,0.000225054850898608
21,LowIncome,leisure,0.0255089723909966
16,LowIncome,home,0.0852154887185633
18,LowIncome,leisure,0.0800871603105945
17,LowIncome,home,0.108999986862565
14,LowIncome,home,0.107476629473492
16,LowIncome,other,0.0215147300963161
9,LowIncome,leisure,0.0960226137429183
7,LowIncome,other,0.0623203509672901
5,LowIncome,work,0.0223589174651538
13,LowIncome,other,0.0188870260223939
8,LowIncome,work,0.0275507948551114
14,LowIncome,work,0.0126439938821705
1,LowIncome,home,0.00300561614579474
21,LowIncome,home,0.0437478469889016
1,LowIncome,leisure,0.0014208233337596
8,LowIncome,school,0.0256227887718629
9,LowIncome,home,0.0411348262418803
21,LowIncome,other,0.0113502825062802
19,LowIncome,work,0.00273541919268849
15,LowIncome,school,0.00511125950322812
19,LowIncome,leisure,0.061415932325865
16,LowIncome,leisure,0.0786639499809375
12,LowIncome,home,0.0666362268570237
15,LowIncome,medical,0.00326756649244405
6,LowIncome,other,0.0104417486222091
2,LowIncome,home,0.00186015443347021
2,LowIncome,leisure,0.000473730002116429
15,LowIncome,work,0.0185634573799904
11,LowIncome,other,0.0174919104252346
3,LowIncome,home,0.00141440901353395
18,LowIncome,school,0.00428963761882514
12,LowIncome,leisure,0.100628981950016
4,LowIncome,leisure,0.00211906247369939
4,LowIncome,work,0.0122025117573923
4,LowIncome,medical,0.0023920228841228
16,LowIncome,school,0.0042853027391675
17,LowIncome,school,0.00444178942465085
4,LowIncome,other,0.000448568504417137
6,LowIncome,medical,0.00128369685477787
4,LowIncome,home,0.000473730002116429
14,LowIncome,leisure,0.0927541270386391
5,LowIncome,home,0.00485510728248106
20,LowIncome,home,0.0593427305904403
5,LowIncome,school,0.00128915614776616
5,LowIncome,leisure,0.00425732277655904
8,LowIncome,medical,0.00464550147927831
20,LowIncome,leisure,0.0193551860092796
9,LowIncome,medical,0.012482851600068
18,LowIncome,home,0.0825551080783729
20,LowIncome,school,0.00134930077668233
11,LowIncome,school,0.00683306561515949
22,LowIncome,home,0.043538520065351
19,LowIncome,other,0.00616250878593404
9,LowIncome,other,0.01340692921877
12,LowIncome,work,0.0239955322108526
14,LowIncome,other,0.0300744289146012
12,LowIncome,other,0.0149254154365255
17,LowIncome,other,0.0253135426907699
14,LowIncome,school,0.00278354376262413
12,LowIncome,school,0.00395134246674662
6,LowIncome,home,0.00941268083902002
6,LowIncome,school,0.00811157106608417
6,LowIncome,work,0.0214170142624197
22,LowIncome,work,0.00330781984697916
13,LowIncome,medical,0.0037896775425331
6,LowIncome,leisure,0.00801172912137717
11,LowIncome,medical,0.00578787507381703
9,LowIncome,school,0.00874847042690828
23,LowIncome,home,0.0216140369394585
23,LowIncome,leisure,0.00569830465169597
7,LowIncome,home,0.0174518464974576
10,LowIncome,other,0.0080199217641305
10,LowIncome,medical,0.00450890121843689
16,LowIncome,work,0.00807235680193922
12,LowIncome,medical,0.00473162381315794
14,LowIncome,medical,0.00152933031474865
10,LowIncome,school,0.005599011760589
10,LowIncome,work,0.0157600333367248
18,LowIncome,other,0.0121013922879188
20,LowIncome,other,0.00178282013629204
7,LowIncome,medical,0.00455318579142811
22,LowIncome,leisure,0.0091141813186456
20,LowIncome,work,0.0031538121962947
22,LowIncome,other,0.00116616761766797
17,LowIncome,work,0.00534070691358013
18,LowIncome,work,0.00427761572666287
23,LowIncome,school,0.000612254702791639
17,LowIncome,medical,0.00107831036668075
23,LowIncome,medical,0.000112372580382678
0,HighIncome,work,0.000241153268575479
5,HighIncome,medical,0.00159050900823036
4,HighIncome,other,0.00150940896224598
4,HighIncome,home,0.000451810651581128
2,HighIncome,work,0.000319949366350654
19,HighIncome,medical,0.00028366077220493
23,HighIncome,work,0.000790074941957699
5,LowIncome,other,0.00208268527385456
0,HighIncome,leisure,0.000533331159859476
2,HighIncome,leisure,0.000276138372755748
21,LowIncome,school,0.00189418666328635
21,LowIncome,work,0.000153932561870935
22,LowIncome,school,0.000947093331643175
18,HighIncome,medical,0.000168278296807838
