ModesAllowed,SubnetworkID,Mode
Auto-Bus-Bike,50,bike
Auto-Bus-Bike,55,bike
Auto-Bus-Bike,60,bike
Auto-Bus-Bike,65,bike
Auto-Bus-Bike,70,bike
Auto-Bus-Bike,75,bike
Auto-Bus-Bike,80,bike
Auto-Bus-Bike,85,bike
Auto-Bus-Bike,90,bike
Auto-Bus-Bike,95,bike
Auto-Bus-Bike,100,bike
Auto-Bus-Bike,105,bike
Auto-Bus-Bike,110,bike
Auto-Bus-Bike,115,bike
Auto-Bus-Bike,120,bike
Auto-Bus-Bike,125,bike
Auto-Bus-Bike,130,bike
Auto-Bus-Bike,135,bike
Auto-Bus-Bike,140,bike
Auto-Bus-Bike,145,bike
Auto-Bus-Bike,150,bike
Auto-Bus-Bike,155,bike
Auto-Bus-Bike,160,bike
Auto-Bus-Bike,165,bike
Auto-Bus-Bike,170,bike
Auto-Bus-Bike,175,bike
Auto-Bus-Bike,180,bike
Auto-Bus-Bike,185,bike
Auto-Bus-Bike,190,bike
Auto-Bus-Bike,195,bike
Auto-Bus-Bike,200,bike
Auto-Bus-Bike,205,bike
Auto-Bus-Bike,210,bike
Auto-Bus-Bike,215,bike
Auto-Bus-Bike,220,bike
Auto-Bus-Bike,225,bike
Auto-Bus-Bike,230,bike
Auto-Bus-Bike,235,bike
Auto-Bus-Bike,240,bike
Auto-Bus-Bike,245,bike
Auto-Bus-Bike,250,bike
Auto-Bus-Bike,255,bike
Auto-Bus-Bike,260,bike
Auto-Bus-Bike,265,bike
Auto-Bus-Bike,270,bike
Auto-Bus-Bike,275,bike
Bus,2,bus
Bus,7,bus
Bus,12,bus
Bus,17,bus
Bus,22,bus
Bus,27,bus
Bus,32,bus
Bus,37,bus
Bus,42,bus
Bus,47,bus
Bus,52,bus
Bus,57,bus
Bus,62,bus
Bus,67,bus
Bus,72,bus
Bus,77,bus
Bus,82,bus
Bus,87,bus
Bus,92,bus
Bus,97,bus
Bus,102,bus
Bus,107,bus
Bus,112,bus
Bus,117,bus
Bus,122,bus
Bus,127,bus
Bus,132,bus
Bus,137,bus
Bus,142,bus
Bus,147,bus
Bus,152,bus
Bus,157,bus
Bus,162,bus
Bus,167,bus
Bus,172,bus
Bus,177,bus
Bus,182,bus
Bus,187,bus
Bus,192,bus
Bus,197,bus
Bus,202,bus
Bus,207,bus
Bus,212,bus
Bus,217,bus
Bus,222,bus
Bus,227,bus
Bus,232,bus
Bus,237,bus
Bus,242,bus
Bus,247,bus
Bus,252,bus
Bus,257,bus
Bus,262,bus
Bus,267,bus
Bus,272,bus
Bus,277,bus
Walk,4,walk
Walk,9,walk
Walk,14,walk
Walk,19,walk
Walk,24,walk
Walk,29,walk
Walk,34,walk
Walk,39,walk
Walk,44,walk
Walk,49,walk
Walk,54,walk
Walk,59,walk
Walk,64,walk
Walk,69,walk
Walk,74,walk
Walk,79,walk
Walk,84,walk
Walk,89,walk
Walk,94,walk
Walk,99,walk
Walk,104,walk
Walk,109,walk
Walk,114,walk
Walk,119,walk
Walk,124,walk
Walk,129,walk
Walk,134,walk
Walk,139,walk
Walk,144,walk
Walk,149,walk
Walk,154,walk
Walk,159,walk
Walk,164,walk
Walk,169,walk
Walk,174,walk
Walk,179,walk
Walk,184,walk
Walk,189,walk
Walk,194,walk
Walk,199,walk
Walk,204,walk
Walk,209,walk
Walk,214,walk
Walk,219,walk
Walk,224,walk
Walk,229,walk
Walk,234,walk
Walk,239,walk
Walk,244,walk
Walk,249,walk
Walk,254,walk
Walk,259,walk
Walk,264,walk
Walk,269,walk
Walk,274,walk
Walk,279,walk
Rail,3,rail
Rail,8,rail
Rail,13,rail
Rail,18,rail
Rail,23,rail
Rail,28,rail
Rail,33,rail
Rail,38,rail
Rail,43,rail
Rail,48,rail
Rail,53,rail
Rail,58,rail
Rail,63,rail
Rail,68,rail
Rail,103,rail
Rail,108,rail
Rail,113,rail
Rail,118,rail
Rail,123,rail
Rail,128,rail
Rail,133,rail
Bike,1,bike
Bike,6,bike
Bike,11,bike
Bike,16,bike
Bike,21,bike
Bike,26,bike
Bike,31,bike
Bike,36,bike
Bike,41,bike
Bike,46,bike
Bike,51,bike
Bike,56,bike
Bike,61,bike
Bike,66,bike
Bike,71,bike
Bike,76,bike
Bike,81,bike
Bike,86,bike
Bike,91,bike
Bike,96,bike
Bike,101,bike
Bike,106,bike
Bike,111,bike
Bike,116,bike
Bike,121,bike
Bike,126,bike
Bike,131,bike
Bike,136,bike
Bike,141,bike
Bike,146,bike
Bike,151,bike
Bike,156,bike
Bike,161,bike
Bike,166,bike
Bike,171,bike
Bike,176,bike
Bike,181,bike
Bike,186,bike
Bike,191,bike
Bike,196,bike
Bike,201,bike
Bike,206,bike
Bike,211,bike
Bike,216,bike
Bike,221,bike
Bike,226,bike
Bike,231,bike
Bike,236,bike
Bike,241,bike
Bike,246,bike
Bike,251,bike
Bike,256,bike
Bike,261,bike
Bike,266,bike
Bike,271,bike
Bike,276,bike
