HomeMicrotypeID,TimePeriodID,PopulationGroupID,TripPurposeID,OriginMicrotypeID,DestinationMicrotypeID,Portion
1,20,HighIncVehSenior,leisure,3,3,0.0779940921217275
1,18,HighIncVehSenior,leisure,2,3,0.0362494892135427
1,13,HighIncVeh,work,4,1,0.0075152996718553
1,8,LowIncVeh,leisure,3,1,0.0141045986294509
1,8,HighIncNoVehSenior,leisure,1,1,1.0
1,12,HighIncVeh,leisure,3,4,0.0036430726202245
1,9,HighIncVeh,leisure,2,3,0.0063514390316422
1,9,LowIncVeh,work,5,1,0.0010685946490498
1,6,HighIncVeh,other,2,2,0.0380026014845006
1,7,LowIncVeh,medical,1,5,0.009155715983145
1,15,HighIncVeh,leisure,5,3,0.0026404495003804
1,8,LowIncVeh,leisure,3,5,0.0047641400384725
1,16,HighIncVeh,leisure,5,3,0.0034833709709075
1,15,LowIncVeh,other,2,1,0.127401554380387
1,18,LowIncVeh,other,2,3,0.157131216155288
1,8,LowIncVeh,other,1,3,0.0312046403585526
1,22,HighIncVehSenior,work,1,3,1.0
1,17,LowIncVehSenior,leisure,1,1,0.386726496749046
1,23,HighIncVeh,leisure,1,1,0.484576620679876
1,10,LowIncVeh,other,1,3,0.154340473944261
1,18,HighIncVeh,work,2,3,0.0023131384805611
1,12,HighIncVehSenior,medical,1,5,0.0303549204782398
1,13,HighIncVehSenior,leisure,5,1,0.0035237585544614
1,17,LowIncVehSenior,work,1,1,0.481723757207226
1,14,HighIncVeh,medical,1,3,0.320019980174475
1,14,HighIncVeh,other,2,1,0.0615620986237607
1,22,HighIncVeh,leisure,3,3,0.091322362727287
1,13,HighIncVeh,other,3,4,0.007885959163351
1,14,HighIncVeh,home,2,1,0.174712191013877
1,13,HighIncVeh,work,3,1,0.0556231827452281
1,7,HighIncVeh,work,2,1,0.0404127182169253
1,8,HighIncVeh,work,3,2,0.0187668958420786
1,15,HighIncVeh,medical,2,2,0.07219745344495
1,10,HighIncVeh,work,2,3,0.0150904577395778
1,16,LowIncVeh,other,1,3,0.0522139587629628
1,6,LowIncVeh,other,1,3,0.552939047735071
1,7,LowIncVeh,other,3,1,0.0083982985790286
1,21,HighIncVeh,home,1,3,0.0046658200835281
1,15,HighIncVeh,other,3,2,0.0062574497377482
1,16,HighIncVeh,other,2,2,0.0046444471816806
1,14,HighIncVeh,other,4,2,0.0083570235297078
1,8,HighIncVeh,other,3,1,0.0031291446329643
1,20,HighIncVeh,work,2,2,0.0644682757890985
1,10,HighIncNoVeh,other,1,1,1.0
1,11,HighIncNoVeh,school,1,1,0.373834640231974
1,16,HighIncVeh,medical,5,1,0.0112292439227264
1,8,HighIncVehSenior,home,6,1,0.0088766601895202
1,7,HighIncVehSenior,work,1,3,0.218246539597499
1,21,LowIncNoVehSenior,other,1,1,1.0
1,12,LowIncVehSenior,leisure,2,1,0.203036820871931
1,12,HighIncVeh,leisure,5,1,0.0012566099531603
1,10,HighIncVeh,leisure,1,5,0.0057670332801318
1,15,HighIncVeh,leisure,2,3,0.0165146697315948
1,20,HighIncVeh,home,4,1,0.0211074902735919
1,7,HighIncVeh,school,1,4,0.0051119199388518
1,15,HighIncVeh,home,3,2,0.0020633978402466
1,10,HighIncVeh,leisure,3,2,0.0183893294578084
1,19,HighIncVeh,leisure,2,3,0.0152158456561437
1,10,HighIncVeh,home,1,3,0.0210285908231762
1,14,HighIncVehSenior,leisure,3,1,0.0597283748197935
1,18,LowIncVehSenior,school,1,2,0.49883243910669
1,8,LowIncVehSenior,work,1,2,0.527131368817916
1,9,HighIncVeh,leisure,3,2,0.0050354018317713
1,13,HighIncVeh,leisure,5,2,0.0031578297269105
1,17,HighIncVeh,home,3,2,0.0037679594714883
1,12,HighIncVehSenior,medical,1,2,0.034862804699948
1,6,LowIncVeh,home,3,1,0.120171345872351
1,19,HighIncVeh,home,3,2,0.0063775235369485
1,14,LowIncVeh,leisure,3,4,0.000454707989961
1,17,HighIncVeh,other,4,1,0.0015607800892762
1,14,LowIncVeh,school,1,2,0.140780211895299
1,14,HighIncVeh,home,2,2,0.0034391899818453
1,18,LowIncNoVehSenior,leisure,1,1,0.970826564509829
1,12,LowIncVeh,medical,1,1,0.483895070137126
1,10,LowIncVehSenior,leisure,3,1,0.0050930255816227
1,5,LowIncVeh,work,1,4,0.178713228713655
1,10,LowIncVeh,school,1,3,0.129289468580752
1,22,LowIncVeh,leisure,3,2,0.138785790916519
1,13,HighIncNoVeh,leisure,3,3,0.0561624505100902
1,7,HighIncNoVeh,work,1,3,0.12715940678702
1,16,HighIncNoVeh,leisure,3,1,0.0816175709779195
1,22,HighIncVeh,work,1,3,0.482319077914985
1,18,HighIncVeh,leisure,5,2,0.0034651772639228
1,8,HighIncVeh,school,2,1,0.0159464402749735
1,13,HighIncNoVeh,work,3,3,0.145980013318371
1,17,HighIncNoVeh,leisure,3,1,0.10044355342507
1,17,LowIncVeh,leisure,2,1,0.0435726326769401
1,13,HighIncVeh,other,3,2,0.0582773723111178
1,11,LowIncVeh,other,1,3,0.149089188727339
1,11,LowIncVeh,leisure,3,2,0.0142916596777381
1,15,LowIncVeh,other,2,3,0.0106516878050794
1,16,LowIncVeh,school,2,2,0.531531854146977
1,13,HighIncVeh,home,1,2,0.0106330154680318
1,17,HighIncVeh,school,1,3,0.0960222004765736
1,17,LowIncVeh,medical,1,3,0.625532814570895
1,9,LowIncVehSenior,medical,1,1,0.291504355049239
1,14,LowIncVehSenior,leisure,2,2,0.0512081044629862
1,10,LowIncVehSenior,school,1,2,0.0311827715211701
1,12,HighIncNoVeh,leisure,1,3,0.0297563982936387
1,13,LowIncVeh,leisure,3,3,0.0945663661342184
1,14,HighIncVeh,school,1,2,0.0597026633168597
1,16,LowIncVeh,school,4,3,0.0359616232701675
1,17,LowIncNoVehSenior,home,1,1,0.813193480353753
1,18,LowIncNoVeh,home,1,1,0.869271869648766
1,16,LowIncVeh,leisure,2,1,0.0294863337528519
1,9,LowIncNoVehSenior,home,1,1,0.652296974850532
1,15,LowIncNoVeh,home,3,1,0.0544767262027571
1,16,HighIncVeh,other,3,3,0.0867242609652466
1,9,LowIncNoVeh,leisure,2,3,0.0045922411918393
1,16,LowIncVehSenior,home,3,1,0.36239770778081
1,19,LowIncNoVeh,work,2,1,1.0
1,16,LowIncNoVeh,other,1,1,0.803223346352008
1,17,LowIncNoVeh,leisure,2,2,0.019094569146629
1,12,LowIncVeh,other,3,1,0.0831932233718103
1,7,LowIncVeh,other,3,3,0.0262386778652693
1,22,LowIncVeh,other,1,3,0.825603802097429
1,1,HighIncVeh,leisure,3,3,0.746386624141271
1,15,HighIncVeh,school,3,3,0.126998623134771
1,12,HighIncVeh,school,3,3,0.0586109764238989
1,17,LowIncNoVeh,leisure,1,2,0.177286398452145
1,11,LowIncVeh,medical,1,1,0.672203283377584
1,23,LowIncNoVeh,home,2,1,0.161816060257488
1,21,LowIncNoVeh,other,1,1,1.0
1,7,HighIncVehSenior,other,1,3,0.17910910944048
1,15,HighIncVeh,school,1,3,0.34129741266281
1,6,HighIncVeh,home,1,3,0.108116968263974
1,9,LowIncVehSenior,home,3,1,0.0555870284383312
1,17,LowIncNoVeh,home,2,1,0.0220424590217813
1,12,HighIncVeh,work,2,1,0.0793173533157867
1,11,HighIncVeh,leisure,2,5,0.0045971346460379
1,21,LowIncNoVehSenior,leisure,1,2,0.306716207472368
1,16,LowIncVehSenior,leisure,3,3,0.0963185185287867
1,7,LowIncVeh,school,2,2,0.0249241172885842
1,6,HighIncVeh,work,1,4,0.0168004589670742
1,10,LowIncNoVeh,leisure,3,3,0.0030164841176272
1,6,LowIncVeh,work,1,2,0.289653520601299
1,16,LowIncNoVehSenior,other,1,1,1.0
1,13,LowIncNoVeh,leisure,2,2,0.026218421752627
1,22,HighIncVeh,work,1,1,0.175967712897739
1,13,LowIncVehSenior,school,3,2,0.186688450535513
1,10,LowIncVehSenior,other,1,2,0.418231764044289
1,10,LowIncVehSenior,medical,2,3,0.452583321450371
1,19,LowIncVeh,home,4,1,0.0147816250543645
1,17,LowIncVeh,leisure,2,3,0.0376649499212114
1,10,LowIncVeh,medical,1,3,0.515074799352476
1,13,LowIncVeh,leisure,3,2,0.0333184556622286
1,18,LowIncVeh,leisure,3,4,0.0302910670458374
1,9,LowIncNoVeh,leisure,3,3,0.0800515718471504
1,12,HighIncVeh,leisure,4,3,0.00562135804304
1,10,HighIncVeh,school,1,1,0.729779477106415
1,15,HighIncVeh,work,3,3,0.0457663702096826
1,12,HighIncVeh,work,5,3,0.0080021260505933
1,17,HighIncVeh,work,3,2,0.0632113542994417
1,20,LowIncVehSenior,leisure,1,3,0.29693370363078
1,9,HighIncVehSenior,school,1,3,0.623253634595189
1,11,HighIncVeh,other,1,3,0.153506036716466
1,8,LowIncNoVeh,other,1,2,0.0654166897093763
1,11,HighIncVeh,leisure,3,2,0.0396540472634366
1,12,LowIncVehSenior,leisure,1,2,0.0843139780020448
1,12,LowIncVehSenior,leisure,2,3,0.0173967248774103
1,16,LowIncVeh,leisure,3,3,0.0121123046994615
1,8,LowIncVeh,leisure,2,2,0.0283008108026703
1,12,LowIncVeh,leisure,5,1,0.0031041184052018
1,14,LowIncVeh,other,1,2,0.20662665441856
1,17,HighIncNoVeh,home,3,1,0.0220172392167923
1,9,HighIncNoVeh,work,1,3,0.108533546773242
1,11,HighIncNoVeh,work,3,3,0.0651046484726982
1,10,HighIncVeh,leisure,4,2,0.0031354484107265
1,12,LowIncVeh,work,3,1,0.013316103877804
1,13,HighIncVeh,leisure,2,5,0.0017403745548179
1,0,LowIncVeh,home,3,1,0.337549752450706
1,10,HighIncVeh,other,3,3,0.0259079238605376
1,18,LowIncVehSenior,work,1,1,0.861789933306482
1,17,LowIncVehSenior,leisure,2,1,0.0942635324690967
1,14,HighIncVeh,other,2,3,0.0141330000087734
1,11,HighIncNoVeh,leisure,3,3,0.0274383403779784
1,18,HighIncNoVeh,leisure,2,1,0.0677364300656065
1,10,HighIncVeh,leisure,4,3,0.0060332674981267
1,18,HighIncVeh,home,2,3,0.0033174706308271
1,15,LowIncNoVeh,leisure,1,3,0.123151225015783
1,12,LowIncNoVeh,work,1,3,0.175842515933724
1,17,LowIncVeh,work,1,3,0.131932480385699
1,6,HighIncVeh,medical,1,1,0.772763784680041
1,14,LowIncVehSenior,leisure,2,1,0.02657701461599
1,12,LowIncVeh,medical,1,2,0.237516731655391
1,14,LowIncVeh,leisure,2,1,0.0412547242351158
1,16,LowIncVehSenior,home,1,1,0.429845823632512
1,12,LowIncVehSenior,medical,1,2,0.249804370652562
1,10,HighIncVeh,leisure,3,4,0.010202152496677
1,17,HighIncNoVeh,leisure,1,4,0.0075303475429067
1,23,HighIncNoVeh,home,4,1,0.0347306658529082
1,19,HighIncVeh,work,3,1,0.0298898236589564
1,14,LowIncVehSenior,leisure,1,5,0.0061801248315626
1,15,HighIncNoVehSenior,leisure,1,2,0.0204711912282686
1,14,LowIncVehSenior,leisure,5,2,0.0065880313693691
1,8,HighIncNoVehSenior,home,1,1,1.0
1,15,LowIncVehSenior,school,1,3,1.0
1,8,HighIncVehSenior,school,1,1,0.285572557091427
1,18,HighIncVehSenior,home,3,3,0.0063121863237504
1,8,HighIncVeh,school,1,2,0.250902383283227
1,13,HighIncVeh,school,2,2,0.186461087578173
1,12,HighIncVehSenior,work,1,1,0.551254505683699
1,19,HighIncVeh,other,2,1,0.0317735929649807
1,11,HighIncVehSenior,home,2,3,0.004144770604963
1,5,HighIncNoVeh,work,1,1,0.709348751350497
1,18,LowIncVeh,other,4,3,0.168751376604757
1,22,LowIncVeh,leisure,3,1,0.0705231695678528
1,16,LowIncVeh,leisure,4,4,0.0192141350385846
1,14,LowIncVehSenior,home,4,1,0.0192273999641302
1,11,LowIncVehSenior,other,1,4,0.210304910256063
1,9,LowIncVehSenior,home,4,1,0.0622584758666546
1,7,LowIncVehSenior,leisure,1,4,0.0333175748330425
1,17,HighIncVehSenior,medical,1,2,0.904035488886156
1,9,HighIncVehSenior,leisure,4,2,0.0154495292787059
1,9,HighIncVehSenior,medical,2,2,0.198763990779059
1,12,HighIncVehSenior,medical,2,2,0.132746337433625
1,7,HighIncVehSenior,leisure,2,4,0.0657328758440145
1,12,LowIncVehSenior,leisure,3,4,0.0073722080401477
1,16,LowIncVehSenior,home,4,1,0.0054660128567065
1,14,HighIncVeh,work,5,4,0.0009156655294701
1,11,LowIncVeh,other,4,3,0.282715820747377
1,9,LowIncNoVeh,other,1,1,0.569613873745801
1,18,LowIncNoVeh,work,1,1,0.0475667416923448
1,11,LowIncNoVehSenior,home,1,1,0.649955931208827
1,18,LowIncNoVehSenior,home,3,1,0.0831352482035639
1,15,LowIncNoVehSenior,school,1,1,1.0
1,18,LowIncNoVehSenior,home,1,3,0.0101016989756022
1,12,HighIncVeh,work,5,5,0.0008159287851365
1,15,LowIncNoVehSenior,leisure,5,1,0.0102190091585926
1,12,HighIncNoVehSenior,leisure,1,1,0.85902100122554
1,7,HighIncVehSenior,leisure,2,2,0.0260637900327134
1,13,LowIncNoVehSenior,medical,1,5,0.181215768128081
1,7,HighIncNoVehSenior,leisure,1,5,0.158700512798447
1,13,HighIncVeh,medical,1,3,0.0490653170412004
1,6,HighIncVeh,leisure,2,3,0.0014140465802637
1,12,HighIncVehSenior,other,1,1,0.166031112545398
1,12,HighIncVehSenior,work,2,2,0.053745653861671
1,18,HighIncVehSenior,leisure,2,1,0.0041181042835069
1,15,HighIncVehSenior,school,1,1,0.95782820469031
1,11,LowIncVehSenior,home,4,1,0.0150758561782382
1,22,HighIncVeh,home,4,1,0.0406910363325098
1,20,HighIncVeh,leisure,5,5,0.0564423237221443
1,21,HighIncVeh,leisure,5,4,0.0774729799588454
1,15,HighIncVeh,school,1,4,0.0590553000143441
1,16,HighIncVehSenior,school,1,4,0.194607997075672
1,17,HighIncVehSenior,home,4,1,0.0146961287163855
1,16,HighIncVeh,leisure,2,1,0.0468282423463165
1,16,LowIncVehSenior,leisure,3,1,0.123963992429408
1,4,LowIncVeh,work,1,3,0.401150349380643
1,13,LowIncNoVeh,work,1,2,0.1107325449872
1,10,LowIncVeh,leisure,2,4,0.0410924030889426
1,9,LowIncVeh,leisure,3,4,0.0390372177183248
1,9,LowIncVeh,home,4,1,0.0873972707233928
1,5,LowIncVehSenior,work,1,2,1.0
1,11,LowIncVehSenior,work,2,2,0.10613481866219
1,18,LowIncVehSenior,leisure,2,4,0.011244290288552
1,7,LowIncVehSenior,work,1,2,0.102351415444043
1,20,LowIncVehSenior,leisure,4,2,0.0258381691339887
1,15,HighIncNoVeh,home,1,1,0.872745777744961
1,10,HighIncVehSenior,work,1,3,0.0392314701256814
1,12,LowIncNoVeh,school,1,1,1.0
1,23,HighIncVeh,work,1,4,0.859049162631685
1,18,HighIncVeh,school,1,2,0.498790679071826
1,14,HighIncVehSenior,leisure,5,4,0.0024596674561168
1,12,HighIncVehSenior,leisure,5,2,0.0014922487720425
1,14,HighIncVehSenior,home,4,1,0.0034668614944977
1,16,HighIncVehSenior,leisure,2,2,0.0266996789647757
1,5,HighIncVeh,work,1,4,0.015212654437577
1,21,LowIncVeh,leisure,4,3,0.14001327090144
1,20,LowIncVeh,leisure,1,4,0.134613086562945
1,10,LowIncVeh,home,4,1,0.0732344261519732
1,18,HighIncVeh,other,4,1,0.0135906831663198
1,13,HighIncVeh,leisure,4,4,0.00257752278175
1,16,HighIncVehSenior,other,3,1,0.0487613335468603
1,7,LowIncVeh,medical,1,3,0.144737095667582
1,16,LowIncNoVeh,school,1,1,0.570905858208465
1,17,LowIncVeh,school,1,3,0.461261467617286
1,17,HighIncNoVehSenior,home,2,1,0.0579962201167644
1,21,LowIncNoVehSenior,home,1,1,0.330314620439405
1,7,HighIncVehSenior,leisure,1,1,0.406028592365029
1,17,HighIncVeh,other,1,2,0.122414300283754
1,12,HighIncVeh,other,1,1,0.530976860081761
1,13,LowIncVeh,medical,1,2,0.417968804318471
1,10,HighIncVehSenior,other,1,5,0.13851053173723
1,20,HighIncVehSenior,work,1,1,1.0
1,8,LowIncVeh,other,1,5,0.0090444056212239
1,14,LowIncVeh,work,2,5,0.0076662495178963
1,12,LowIncVeh,leisure,5,2,0.0024155713949051
1,7,LowIncVeh,other,2,5,0.0031291991277755
1,11,LowIncVeh,medical,3,2,0.221768010861939
1,14,HighIncVehSenior,leisure,5,5,0.0057089108007525
1,10,LowIncVeh,medical,5,3,0.0541831191589264
1,23,LowIncVeh,other,1,3,0.742099720329319
1,16,HighIncVehSenior,leisure,1,5,0.0004709901953235
1,21,HighIncVeh,other,1,3,0.217939300982455
1,19,HighIncVeh,leisure,5,1,0.000883045965218
1,15,HighIncVeh,other,1,3,0.172003585378362
1,9,HighIncVeh,work,1,5,0.0108667068593871
1,19,LowIncVeh,home,2,1,0.180876206742289
1,17,LowIncVeh,work,1,2,0.0062642442879982
1,18,HighIncVeh,leisure,5,3,0.0243744101304521
1,22,HighIncVeh,leisure,3,1,0.0830581154844864
1,15,HighIncVeh,leisure,3,5,0.002677127993892
1,12,LowIncVeh,medical,1,3,0.278588198207483
1,12,HighIncVehSenior,leisure,5,5,0.0068862189576757
1,23,LowIncNoVeh,leisure,1,1,0.707501920947977
1,10,LowIncVeh,leisure,1,4,0.0421804497098736
1,14,LowIncVeh,school,2,1,0.603970632934193
1,12,LowIncVeh,school,2,2,0.114975921147439
1,7,LowIncVeh,other,2,2,0.021866212674119
1,9,LowIncVeh,medical,1,1,0.762569884655984
1,13,LowIncVeh,leisure,1,3,0.134176908923705
1,14,HighIncVeh,leisure,1,5,0.0113555695437039
1,16,HighIncVeh,other,5,1,0.0057259281368105
1,16,HighIncVeh,leisure,3,5,0.0019307496150157
1,22,LowIncVehSenior,home,3,1,0.219022805862035
1,22,LowIncVehSenior,leisure,3,3,0.877525566146914
1,8,LowIncNoVeh,school,1,3,0.169995343704695
1,13,LowIncNoVeh,leisure,3,1,0.136638536559915
1,13,HighIncVeh,school,1,2,0.541340504093412
1,8,LowIncNoVeh,medical,1,3,0.598805404823612
1,12,LowIncNoVeh,medical,1,3,0.203038927084705
1,14,HighIncVeh,leisure,2,5,0.0015630245207202
1,17,HighIncVeh,school,2,2,0.123625786921731
1,14,HighIncVeh,other,2,5,0.0059703062139069
1,9,HighIncNoVehSenior,home,1,1,0.561061755956993
1,17,HighIncVeh,leisure,4,4,0.0091249179660494
1,19,HighIncVeh,other,4,3,0.0042796908705421
1,15,HighIncVeh,leisure,2,4,0.0005376264164464
1,11,HighIncVeh,work,2,3,0.0043268545323217
1,16,HighIncVeh,medical,1,2,0.155465366398832
1,20,LowIncVeh,other,4,1,0.0241974068960428
1,12,HighIncVeh,home,5,1,0.0133073666133097
1,12,LowIncVehSenior,leisure,5,1,0.0203526053834854
1,8,LowIncNoVehSenior,leisure,3,3,0.0836099316850977
1,10,LowIncNoVehSenior,leisure,3,3,0.0227223717325152
1,18,LowIncNoVeh,school,1,3,0.561138903216717
1,15,HighIncNoVeh,medical,1,1,1.0
1,15,HighIncVeh,leisure,5,5,0.043782778462562
1,12,HighIncVeh,leisure,4,5,0.0140462256213454
1,10,HighIncVeh,home,4,4,0.0414431538736528
1,18,HighIncVeh,home,5,4,0.0105509942133762
1,5,HighIncVeh,leisure,1,3,0.116890759612266
1,10,HighIncNoVehSenior,home,1,4,0.202425938923775
1,19,HighIncNoVehSenior,home,1,1,0.944990734903543
1,9,HighIncNoVeh,leisure,2,2,0.0369394390279057
1,18,HighIncNoVeh,home,3,1,0.0459825280708959
1,12,HighIncNoVeh,leisure,3,1,0.0150788048544982
1,14,HighIncNoVeh,work,3,3,0.0607201818773927
1,12,HighIncNoVeh,work,1,3,0.0370304302262617
1,10,LowIncNoVehSenior,other,1,1,0.801660964087142
1,12,LowIncNoVehSenior,other,3,1,0.135025050938724
1,11,LowIncNoVehSenior,other,1,1,1.0
1,16,HighIncVeh,leisure,1,5,0.0054518247225384
1,8,HighIncVeh,leisure,5,1,0.0080915538484354
1,5,LowIncVeh,work,5,5,0.0319959839049588
1,5,LowIncVeh,leisure,1,5,0.0843882278875623
1,18,LowIncVeh,home,5,1,0.0054637779041128
1,18,LowIncNoVehSenior,school,1,1,1.0
1,20,HighIncVeh,medical,1,1,1.0
1,11,LowIncNoVehSenior,school,1,1,1.0
1,11,LowIncVehSenior,leisure,3,2,0.099872936437486
1,11,LowIncNoVehSenior,leisure,2,2,0.0174221968023107
1,18,LowIncNoVeh,leisure,2,1,0.0713146384141351
1,14,HighIncVehSenior,leisure,2,1,0.0497649842179647
1,6,LowIncNoVehSenior,leisure,1,3,0.883662695814177
1,7,LowIncNoVehSenior,home,2,1,0.118519028459316
1,5,LowIncNoVehSenior,leisure,1,2,1.0
1,19,HighIncNoVehSenior,home,2,1,0.055009265096457
1,13,HighIncNoVehSenior,leisure,1,2,0.0153616686670708
1,12,HighIncVehSenior,leisure,3,5,0.0012925051783642
1,12,HighIncVehSenior,leisure,2,3,0.0048393281067184
1,13,HighIncVehSenior,home,5,1,0.0017596857695984
1,10,HighIncVehSenior,leisure,2,3,0.0009356288399918
1,15,HighIncVeh,home,1,5,0.0029494149100982
1,13,LowIncVeh,medical,1,1,0.0359304190211695
1,12,HighIncVehSenior,other,1,2,0.158639206468769
1,17,HighIncVehSenior,school,1,1,0.117880891158758
1,19,HighIncVeh,medical,1,1,0.986575452784169
1,9,LowIncNoVehSenior,leisure,1,2,0.122045564108057
1,17,LowIncNoVehSenior,school,1,1,0.745474302899983
1,18,HighIncVeh,home,5,1,0.0232246191469834
1,18,HighIncVeh,school,1,5,0.0329434207247656
1,12,HighIncVeh,other,2,5,0.0209577941919371
1,16,HighIncVeh,school,1,5,0.0911985598916832
1,17,HighIncVeh,other,3,3,0.0225145540718483
1,20,HighIncVeh,home,5,1,0.01649099959358
1,10,HighIncVeh,work,3,1,0.0188513361459415
1,21,HighIncVeh,work,3,1,0.257202772464265
1,13,HighIncVeh,home,5,1,0.0535054183209623
1,11,LowIncNoVeh,leisure,3,3,0.0320487126836889
1,16,HighIncVeh,leisure,4,2,0.0036179930193272
1,0,LowIncVeh,home,2,1,0.198625999133524
1,7,LowIncNoVehSenior,work,1,2,0.0492434606503512
1,13,HighIncNoVeh,work,1,3,0.0255873207101626
1,13,HighIncNoVeh,leisure,3,1,0.0302680087508528
1,18,LowIncNoVeh,other,1,1,1.0
1,8,LowIncNoVehSenior,medical,1,1,0.525809905444711
1,12,HighIncVeh,home,3,2,0.006469439617451
1,18,HighIncNoVeh,leisure,3,1,0.0345752235601816
1,2,HighIncNoVeh,home,1,1,0.67877522723648
1,10,LowIncNoVeh,school,1,2,0.0838667406223575
1,16,LowIncNoVeh,leisure,2,1,0.0103737191800732
1,12,HighIncNoVehSenior,work,3,1,1.0
1,7,HighIncNoVehSenior,work,1,1,1.0
1,5,HighIncNoVehSenior,work,1,1,1.0
1,12,HighIncNoVehSenior,leisure,1,3,0.0835806550309808
1,15,HighIncNoVeh,other,1,1,0.84926549562766
1,21,HighIncVeh,home,4,4,0.0490819387568538
1,17,HighIncVeh,other,5,5,0.0241401327507475
1,11,HighIncVeh,other,4,5,0.0612937644878322
1,11,HighIncNoVehSenior,school,1,1,1.0
1,12,HighIncNoVehSenior,school,1,2,1.0
1,13,HighIncNoVehSenior,school,2,1,0.734733970386473
1,9,LowIncVeh,work,2,3,0.0165104509628443
1,16,HighIncNoVeh,other,3,1,0.409101207038456
1,12,HighIncVehSenior,medical,3,1,0.111599495070869
1,19,HighIncNoVeh,work,1,1,1.0
1,17,HighIncNoVeh,work,1,1,0.888585764148195
1,10,HighIncNoVeh,school,1,1,0.511658358169556
1,20,HighIncVehSenior,school,1,1,0.416111406051398
1,16,LowIncNoVeh,other,1,3,0.098185511569751
1,16,LowIncNoVeh,leisure,3,3,0.0047556784159094
1,5,LowIncNoVeh,work,1,3,0.0688099620066567
1,17,LowIncNoVeh,other,1,1,0.759266827582773
